decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2018-01-02,CZLT33.SA,CZLT33,bdr,COSAN LTD,DR3,BRCZLTBDR009,2018-01-02,32.95,8069754.716666667,60,436,110100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VVAR4.SA,VVAR4,equity,VIAVAREJO,PN      N2,BRVVARACNPR8,2018-01-02,8.08,287429.51666666666,60,113,34200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CGAS3.SA,CGAS3,equity,COMGAS,ON  EJ,BRCGASACNOR0,2018-01-02,57.8,287031.85,60,35,11600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EUCA4.SA,EUCA4,equity,EUCATEX,PN      N1,BREUCAACNPR8,2018-01-02,4.0,284151.0833333333,60,79,88300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CGRA4.SA,CGRA4,equity,GRAZZIOTIN,PN  EJ,BRCGRAACNPR9,2018-01-02,27.44,276978.45,60,58,15800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LOGN3.SA,LOGN3,equity,LOG-IN,ON      NM,BRLOGNACNOR3,2018-01-02,3.43,262116.8,60,118,53000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FHER3.SA,FHER3,equity,FER HERINGER,ON      NM,BRFHERACNOR5,2018-01-02,2.63,260744.03333333333,60,78,97500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,OFSA3.SA,OFSA3,equity,OUROFINO S/A,ON  EJ  NM,BROFSAACNOR7,2018-01-02,23.39,247089.2372881356,59,37,47500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LUPA3.SA,LUPA3,equity,LUPATECH,ON  ES  NM,BRLUPAACNOR8,2018-01-02,2.88,220109.4745762712,59,137,87200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2018-01-02,4.95,207933.58333333334,60,25,8300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TESA3.SA,TESA3,equity,TERRA SANTA,ON      NM,BRTESAACNOR9,2018-01-02,15.2,195637.36666666667,60,31,16400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN,BRSANBACNPR5,2018-01-02,13.76,187813.43333333332,60,70,27800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VVAR3.SA,VVAR3,equity,VIAVAREJO,ON      N2,BRVVARACNOR1,2018-01-02,7.71,184044.08333333334,60,86,19000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VIVR3.SA,VIVR3,equity,VIVER,ON      NM,BRVIVRACNOR4,2018-01-02,1.83,169656.58333333334,60,40,25100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BPHA3.SA,BPHA3,equity,BR PHARMA,ON      NM,BRBPHAACNOR6,2018-01-02,3.75,163312.21666666667,60,67,40400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,UNIP3.SA,UNIP3,equity,UNIPAR,ON,BRUNIPACNOR7,2018-01-02,16.89,161945.83333333334,60,18,6600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRIV4.SA,BRIV4,equity,ALFA INVEST,PN,BRBRIVACNPR3,2018-01-02,6.3,158882.25925925927,54,9,13100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON,BRSANBACNOR8,2018-01-02,18.88,152846.6779661017,59,17,2900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FJTA4.SA,FJTA4,equity,FORJA TAURUS,PN      N2,BRFJTAACNPR2,2018-01-02,2.1,146904.08333333334,60,65,56900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TRPN3.SA,TRPN3,equity,TARPON INV,ON      NM,BRTRPNACNOR0,2018-01-02,2.98,144330.46666666667,60,68,101400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CRPG5.SA,CRPG5,equity,CRISTAL,PNA,BRCRPGACNPA3,2018-01-02,15.9,139630.9,60,26,6800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,USIM3.SA,USIM3,equity,USIMINAS,ON      N1,BRUSIMACNOR3,2018-01-02,11.54,134477.86666666667,60,24,8400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RNEW3.SA,RNEW3,equity,RENOVA,ON      N2,BRRNEWACNOR8,2018-01-02,2.33,130114.08333333333,60,19,11100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2018-01-02,2.92,127654.1,60,94,14200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LLIS3.SA,LLIS3,equity,LE LIS BLANC,ON      NM,BRLLISACNOR4,2018-01-02,31.7,120338.75862068965,58,9,8300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2018-01-02,8.3,119718.4909090909,55,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,OGXP3.SA,OGXP3,equity,OGX PETROLEO,ON      NM,BROGXPACNOR3,2018-01-02,3.23,114397.58333333333,60,72,37500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2018-01-02,11.12,111783.42372881356,59,8,3000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTAX3.SA,CTAX3,equity,CONTAX,ON      NM,BRCTAXACNOR3,2018-01-02,3.78,110828.05,60,34,17200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TIET3.SA,TIET3,equity,AES TIETE E,ON      N2,BRTIETACNOR0,2018-01-02,2.55,102240.7,60,142,49700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CMIG9.SA,CMIG9,equity,CEMIG,ON  REC N1,BRCMIGR02OR9,2018-01-02,6.65,102105.15,20,415,81000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON      N2,BRKLBNACNOR2,2018-01-02,5.18,85842.03333333334,60,135,25700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BMEB4.SA,BMEB4,equity,MERC BRASIL,PN,BRBMEBACNPR5,2018-01-02,4.8,84861.91379310345,58,12,24400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2018-01-02,26.8,84312.8947368421,57,7,700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BSEV3.SA,BSEV3,equity,BIOSEV,ON      NM,BRBSEVACNOR3,2018-01-02,4.64,84024.1,60,27,16000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2018-01-02,2.68,82361.58333333333,60,30,33200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2018-01-02,2.02,70504.23333333334,60,60,59700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MTSA4.SA,MTSA4,equity,METISA,PN,BRMTSAACNPR9,2018-01-02,16.25,70157.66666666667,60,22,8200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2018-01-02,5.0,64391.31481481482,54,6,1100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CREM3.SA,CREM3,equity,CREMER,ON,BRCREMACNOR2,2018-01-02,15.99,61371.166666666664,42,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CCPR3.SA,CCPR3,equity,CYRE COM-CCP,ON      NM,BRCCPRACNOR9,2018-01-02,9.29,60506.76,50,5,1800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON      N1,BRTRPLACNOR4,2018-01-02,58.8,52017.82608695652,23,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2018-01-02,16.64,51192.68,50,2,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2018-01-02,9.0,50368.142857142855,56,7,2700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BMEB3.SA,BMEB3,equity,MERC BRASIL,ON,BRBMEBACNOR8,2018-01-02,7.0,49427.43243243243,37,3,800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MOAR3.SA,MOAR3,equity,MONT ARANHA,ON,BRMOARACNOR5,2018-01-02,149.27,48469.565217391304,23,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2018-01-02,3.67,46718.9,60,16,4300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MMXM3.SA,MMXM3,equity,MMX MINER,ON      NM,BRMMXMACNOR2,2018-01-02,3.06,46715.75,60,31,16500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RDNI3.SA,RDNI3,equity,RNI,ON      NM,BRRDNIACNOR9,2018-01-02,6.15,45101.09090909091,55,9,7500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTNM4.SA,CTNM4,equity,COTEMINAS,PN,BRCTNMACNPR6,2018-01-02,6.74,43064.52380952381,42,68,53500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2018-01-02,35.7,42334.34285714286,35,2,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON      NM,BRGSHPACNOR7,2018-01-02,5.3,41125.41071428572,56,66,38600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CELP3.SA,CELP3,equity,CELPA,ON,BRCELPACNOR8,2018-01-02,1.8,40468.48,50,3,3500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RAPT3.SA,RAPT3,equity,RANDON PART,ON      N1,BRRAPTACNOR7,2018-01-02,5.55,40085.34545454545,55,28,8600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CCXC3.SA,CCXC3,equity,CCX CARVAO,ON      NM,BRCCXCACNOR5,2018-01-02,0.63,39455.35,60,51,128200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2018-01-02,2.7,39141.14,50,1,1500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GEPA4.SA,GEPA4,equity,GER PARANAP,PN  EJ,BRGEPAACNPR9,2018-01-02,40.48,39118.02127659575,47,5,600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,IDVL4.SA,IDVL4,equity,INDUSVAL,PN      N2,BRIDVLACNPR2,2018-01-02,1.16,36224.457627118645,59,6,3600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2018-01-02,1.96,34792.795454545456,44,5,4700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRSR3.SA,BRSR3,equity,BANRISUL,ON      N1,BRBRSRACNOR3,2018-01-02,24.0,32305.756097560974,41,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2018-01-02,1.05,31309.466666666667,60,24,21300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRIV3.SA,BRIV3,equity,ALFA INVEST,ON,BRBRIVACNOR6,2018-01-02,5.62,31098.942857142858,35,1,2000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2018-01-02,3.82,30831.79591836735,49,4,1300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2018-01-02,5.05,30045.54054054054,37,18,3400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2018-01-02,12.35,28234.483870967742,31,5,800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2018-01-02,4.68,27180.133333333335,45,8,1800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ADHM3.SA,ADHM3,equity,ADVANCED-DH,ON,BRADHMACNOR9,2018-01-02,1.99,26814.44827586207,58,6,4600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CRDE3.SA,CRDE3,equity,CR2,ON      NM,BRCRDEACNOR1,2018-01-02,1.45,26626.5,52,7,8700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2018-01-02,3.41,26617.633333333335,60,8,6500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BDLL4.SA,BDLL4,equity,BARDELLA,PN,BRBDLLACNPR8,2018-01-02,29.0,25665.03846153846,26,6,1900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,INEP4.SA,INEP4,equity,INEPAR,PN,BRINEPACNPR8,2018-01-02,2.82,24122.155172413793,58,2,2100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EMAE4.SA,EMAE4,equity,EMAE,PN,BREMAEACNPR1,2018-01-02,9.1,22515.906976744187,43,1,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GPCP3.SA,GPCP3,equity,GPC PART,ON,BRGPCPACNOR4,2018-01-02,15.3,21708.170731707316,41,5,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,WLMM4.SA,WLMM4,equity,WLM IND COM,PN,BRWLMMACNPR3,2018-01-02,5.01,21471.694444444445,36,7,3800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2018-01-02,25.1,20983.742857142857,35,4,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LIXC4.SA,LIXC4,equity,LIX DA CUNHA,PN,BRLIXCACNPR0,2018-01-02,2.4,20476.636363636364,55,14,18700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CESP5.SA,CESP5,equity,CESP,PNA     N1,BRCESPACNPA6,2018-01-02,19.32,19862.82608695652,23,10,1300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2018-01-02,3.0,19700.978723404256,47,48,20000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON,BRCTSAACNOR3,2018-01-02,3.64,17676.625,32,2,1300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2018-01-02,0.68,17621.766666666666,60,11,17800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2018-01-02,22.99,15670.2,10,2,900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2018-01-02,18.24,15425.805555555555,36,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2018-01-02,11.18,14433.79411764706,34,2,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN  EJ,BRDOHLACNPR9,2018-01-02,6.0,14425.947368421053,38,1,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2018-01-02,23.5,14289.304347826086,23,3,400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EEEL4.SA,EEEL4,equity,CEEE-GT,PN      N1,BREEELACNPR5,2018-01-02,160.0,13750.0,2,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2018-01-02,7.6,13628.285714285714,42,6,1300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CEPE5.SA,CEPE5,equity,CELPE,PNA EJ,BRCEPEACNPA6,2018-01-02,15.5,13543.57142857143,14,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,IGBR3.SA,IGBR3,equity,IGB S/A,ON,BRIGBRACNOR7,2018-01-02,1.15,13428.966101694916,59,4,600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN  ES,BRTOYBACNPR1,2018-01-02,2.59,11943.291666666666,48,36,25400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SLED3.SA,SLED3,equity,SARAIVA LIVR,ON      N2,BRSLEDACNOR0,2018-01-02,4.6,10552.794871794871,39,3,1200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CRIV4.SA,CRIV4,equity,ALFA FINANC,PN,BRCRIVACNPR1,2018-01-02,4.7,10258.40625,32,5,4000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ECPR3.SA,ECPR3,equity,ENCORPAR,ON,BRECPRACNOR5,2018-01-02,33.0,10001.333333333334,3,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2018-01-02,1.18,9459.482142857143,56,6,2500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TXRX4.SA,TXRX4,equity,TEX RENAUX,PN,BRTXRXACNPR0,2018-01-02,2.56,8074.575757575758,33,5,800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FJTA3.SA,FJTA3,equity,FORJA TAURUS,ON      N2,BRFJTAACNOR5,2018-01-02,1.94,7898.4,55,14,5200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2018-01-02,8.2,7611.545454545455,22,10,1100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LIXC3.SA,LIXC3,equity,LIX DA CUNHA,ON,BRLIXCACNOR3,2018-01-02,2.59,6280.395348837209,43,4,2800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CAMB4.SA,CAMB4,equity,CAMBUCI,PN,BRCAMBACNPR1,2018-01-02,8.99,5976.444444444444,18,1,1000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SPRI3.SA,SPRI3,equity,SPRINGER,ON,BRSPRIACNOR2,2018-01-02,9.45,5504.285714285715,7,4,2300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FRTA3.SA,FRTA3,equity,POMIFRUTAS,ON      NM,BRFRTAACNOR8,2018-01-02,1.38,4963.341463414634,41,11,2100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EJ,BRBEESACNPR6,2018-01-02,3.82,4758.195652173913,46,2,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MWET4.SA,MWET4,equity,WETZEL S/A,PN,BRMWETACNPR3,2018-01-02,2.65,4726.137931034483,29,3,1600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2018-01-02,2.61,4702.781818181818,55,1,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2018-01-02,6.8,4117.615384615385,13,4,600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RANI4.SA,RANI4,equity,CELUL IRANI,PN,BRRANIACNPR2,2018-01-02,1.96,4070.1176470588234,34,1,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,NUTR3.SA,NUTR3,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2018-01-02,40.0,4020.4615384615386,13,2,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA,BRBPACACNPA0,2018-01-02,6.6,4016.9655172413795,29,9,2200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2018-01-02,350.0,3388.1348484848486,33,3,3,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BPAC3.SA,BPAC3,equity,BTGP BANCO,ON,BRBPACACNOR7,2018-01-02,8.85,2339.3529411764707,17,2,200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2018-01-02,4.98,2031.2,20,1,1000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2018-01-02,1.02,1790.4473684210527,38,2,1000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SULA3.SA,SULA3,equity,SUL AMERICA,ON  EJ  N2,BRSULAACNOR2,2018-01-02,5.8,1540.4,15,1,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2018-01-02,75.1,202033277.41333333,60,12041,2292470,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2018-01-02,78.1,24359662.265,60,11,91820,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2018-01-02,133.6,8425281.005,60,106,16510,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2018-01-02,92.12,4766789.41,60,270,45630,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2018-01-02,81.5,3373815.07,60,74,21310,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2018-01-02,90.37,376900.07499999995,52,9,920,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2018-01-02,41.82,206511.88666666666,60,35,4540,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2018-01-02,99.0,168113.21689655172,58,7,403,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2018-01-02,77.0,149770.6338983051,59,1,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2018-01-02,79.32,139104.465,60,16,1180,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2018-01-02,63.33,71493.175,60,14,790,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
