decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2019-01-02,GBIO33.SA,GBIO33,bdr,BIOTOSCANA,DR3,BRGBIOBDR008,2019-01-02,8.52,2293658.9,60,582,124600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VIVT3.SA,VIVT3,equity,TELEF BRASIL,ON  EJ,BRVIVTACNOR0,2019-01-02,41.91,884948.4166666666,60,152,21400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AGRO3.SA,AGRO3,equity,BRASILAGRO,ON      NM,BRAGROACNOR7,2019-01-02,15.95,807536.6166666667,60,165,30000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GGBR3.SA,GGBR3,equity,GERDAU,ON      N1,BRGGBRACNOR1,2019-01-02,12.42,792259.1166666667,60,200,47000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,APER3.SA,APER3,equity,ALPER S.A.,ON      NM,BRAPERACNOR9,2019-01-02,18.0,773038.0,4,82,26100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ETER3.SA,ETER3,equity,ETERNIT,ON      NM,BRETERACNOR3,2019-01-02,2.98,759946.9833333333,60,237,138800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CELP3.SA,CELP3,equity,CELPA,ON,BRCELPACNOR8,2019-01-02,2.28,709997.2711864407,59,495,474300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PFRM3.SA,PFRM3,equity,PROFARMA,ON      NM,BRPFRMACNOR1,2019-01-02,4.0,671927.3333333334,60,189,54200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KLBN4.SA,KLBN4,equity,KLABIN S/A,PN  EJ  N2,BRKLBNACNPR9,2019-01-02,2.93,662682.4166666666,60,530,302200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRAP3.SA,BRAP3,equity,BRADESPAR,ON  EJ  N1,BRBRAPACNOR5,2019-01-02,28.6,654720.95,60,97,19000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KEPL3.SA,KEPL3,equity,KEPLER WEBER,ON,BRKEPLACNOR1,2019-01-02,15.2,650217.1,60,172,58700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,LIQO3.SA,LIQO3,equity,LIQ,ON      NM,BRLIQOACNOR2,2019-01-02,0.89,642043.8666666667,60,419,812700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SHUL4.SA,SHUL4,equity,SCHULZ,PN,BRSHULACNPR4,2019-01-02,7.11,590284.9666666667,60,351,115400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2019-01-02,20.68,568775.6101694915,59,228,83100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ELPL3.SA,ELPL3,equity,ELETROPAULO,ON      NM,BRELPLACNOR9,2019-01-02,33.54,555157.6333333333,60,35,7100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,LUPA3.SA,LUPA3,equity,LUPATECH,ON      NM,BRLUPAACNOR8,2019-01-02,1.96,530653.8333333334,60,183,223200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OFSA3.SA,OFSA3,equity,OUROFINO S/A,ON      NM,BROFSAACNOR7,2019-01-02,33.99,511247.15,60,124,28200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GOAU3.SA,GOAU3,equity,GERDAU MET,ON      N1,BRGOAUACNOR1,2019-01-02,7.48,502249.43333333335,60,137,77500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UNIP3.SA,UNIP3,equity,UNIPAR,ON  EB,BRUNIPACNOR7,2019-01-02,37.6,497416.1,60,55,9800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2019-01-02,1.45,486255.65,60,440,216300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRPG5.SA,CRPG5,equity,CRISTAL,PNA,BRCRPGACNPA3,2019-01-02,34.94,469615.0833333333,60,67,12100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TIET4.SA,TIET4,equity,AES TIETE E,PN      N2,BRTIETACNPR7,2019-01-02,2.01,453216.06666666665,60,347,272900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JPSA3.SA,JPSA3,equity,JEREISSATI,ON,BRJPSAACNOR6,2019-01-02,23.59,445323.2931034483,58,65,25700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SSBR3.SA,SSBR3,equity,SIERRABRASIL,ON      NM,BRSSBRACNOR1,2019-01-02,26.2,420069.1666666667,60,186,30700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SNSL3.SA,SNSL3,equity,SENIOR SOL,ON      NM,BRSNSLACNOR9,2019-01-02,25.49,402788.31666666665,60,101,21500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TESA3.SA,TESA3,equity,TERRA SANTA,ON      NM,BRTESAACNOR9,2019-01-02,12.46,401839.13333333336,60,43,19400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SLED4.SA,SLED4,equity,SARAIVA LIVR,PN      N2,BRSLEDACNPR7,2019-01-02,2.21,398969.51666666666,60,80,30700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FRAS3.SA,FRAS3,equity,FRAS-LE,ON      N1,BRFRASACNOR0,2019-01-02,4.82,395161.26666666666,60,326,158700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RNEW11.SA,RNEW11,equity,RENOVA,UNT     N2,BRRNEWCDAM15,2019-01-02,22.3,386685.63333333336,60,37,15500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,POSI3.SA,POSI3,equity,POSITIVO TEC,ON      NM,BRPOSIACNOR9,2019-01-02,2.4,373681.1,60,599,309800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CGRA4.SA,CGRA4,equity,GRAZZIOTIN,PN  EJ,BRCGRAACNPR9,2019-01-02,23.56,372975.9,60,60,7800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IGBR3.SA,IGBR3,equity,IGB S/A,ON,BRIGBRACNOR7,2019-01-02,1.72,365401.7833333333,60,50,38200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2019-01-02,0.99,342211.0689655172,58,103,82700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PNVL3.SA,PNVL3,equity,DIMED,ON  EJ,BRPNVLACNOR9,2019-01-02,310.0,325155.6590909091,44,2,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CCPR3.SA,CCPR3,equity,CYRE COM-CCP,ON      NM,BRCCPRACNOR9,2019-01-02,8.55,319452.36842105264,57,30,52600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SGPS3.SA,SGPS3,equity,SPRINGS,ON      NM,BRSGPSACNOR4,2019-01-02,8.1,311101.4166666667,60,553,326000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,POMO3.SA,POMO3,equity,MARCOPOLO,ON      N2,BRPOMOACNOR0,2019-01-02,3.29,309771.51666666666,60,62,37000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,COCE5.SA,COCE5,equity,COELCE,PNA,BRCOCEACNPA3,2019-01-02,47.25,297787.0,60,21,2600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPAN4.SA,BPAN4,equity,BANCO PAN,PN      N1,BRBPANACNPR1,2019-01-02,2.0,281221.06666666665,60,116,179000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UCAS3.SA,UCAS3,equity,UNICASA,ON      NM,BRUCASACNOR1,2019-01-02,2.89,278056.05,60,95,92300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TECN3.SA,TECN3,equity,TECHNOS,ON      NM,BRTECNACNOR6,2019-01-02,2.62,272168.38333333336,60,249,383900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SAPR3.SA,SAPR3,equity,SANEPAR,ON  EJ  N2,BRSAPRACNOR9,2019-01-02,17.12,267270.6666666667,60,158,27200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN,BRSANBACNPR5,2019-01-02,21.74,266716.3,60,179,27000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,USIM3.SA,USIM3,equity,USIMINAS,ON      N1,BRUSIMACNOR3,2019-01-02,11.85,254293.91666666666,60,125,50800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RNEW4.SA,RNEW4,equity,RENOVA,PN      N2,BRRNEWACNPR5,2019-01-02,7.35,229945.93333333332,60,14,3500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2019-01-02,18.94,217780.28260869565,46,11,2700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BSEV3.SA,BSEV3,equity,BIOSEV,ON      NM,BRBSEVACNOR3,2019-01-02,3.08,216196.73333333334,60,31,8700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON,BRSANBACNOR8,2019-01-02,23.9,210700.23333333334,60,80,10000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON      NM,BRGSHPACNOR7,2019-01-02,5.72,206175.74576271186,59,209,132000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IDVL4.SA,IDVL4,equity,INDUSVAL,PN      N2,BRIDVLACNPR2,2019-01-02,0.7,193175.88333333333,60,46,31600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PPLA11.SA,PPLA11,equity,PPLA,UNT,BRPPLAUNT007,2019-01-02,1.49,190162.35,60,123,42900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SCAR3.SA,SCAR3,equity,SAO CARLOS,ON      NM,BRSCARACNOR7,2019-01-02,34.29,185962.91666666666,60,143,18900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OGXP3.SA,OGXP3,equity,OGX PETROLEO,ON      NM,BROGXPACNOR3,2019-01-02,1.57,184333.28333333333,60,197,135900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON  EJ  N2,BRKLBNACNOR2,2019-01-02,4.6,183874.23333333334,60,151,42000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CELP5.SA,CELP5,equity,CELPA,PNA,BRCELPACNPA1,2019-01-02,4.97,172447.27586206896,29,10,1700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPHA3.SA,BPHA3,equity,BR PHARMA,ON      NM,BRBPHAACNOR6,2019-01-02,1.46,169505.6,60,69,38400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,LLIS3.SA,LLIS3,equity,LE LIS BLANC,ON      NM,BRLLISACNOR4,2019-01-02,28.11,165603.11666666667,60,23,3300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2019-01-02,23.9,161663.56666666668,60,86,21100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MTSA4.SA,MTSA4,equity,METISA,PN,BRMTSAACNPR9,2019-01-02,15.05,140696.91666666666,60,39,8900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,INEP4.SA,INEP4,equity,INEPAR,PN,BRINEPACNPR8,2019-01-02,5.11,140120.38333333333,60,22,7800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CGAS3.SA,CGAS3,equity,COMGAS,ON,BRCGASACNOR0,2019-01-02,62.8,139631.26923076922,52,22,6000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PINE4.SA,PINE4,equity,PINE,PN      N2,BRPINEACNPR8,2019-01-02,2.25,131143.23333333334,60,28,21500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TIET3.SA,TIET3,equity,AES TIETE E,ON      N2,BRTIETACNOR0,2019-01-02,2.05,128498.5,60,220,61700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FRTA3.SA,FRTA3,equity,POMIFRUTAS,ON      NM,BRFRTAACNOR8,2019-01-02,0.96,127970.25423728813,59,107,116400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PNVL4.SA,PNVL4,equity,DIMED,PN  EJ,BRPNVLACNPR6,2019-01-02,220.0,127873.55,20,7,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EUCA4.SA,EUCA4,equity,EUCATEX,PN      N1,BREUCAACNPR8,2019-01-02,4.19,113863.98305084746,59,65,21800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BMEB4.SA,BMEB4,equity,MERC BRASIL,PN,BRBMEBACNPR5,2019-01-02,7.25,111141.88333333333,60,29,8900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRSR3.SA,BRSR3,equity,BANRISUL,ON  EJ  N1,BRBRSRACNOR3,2019-01-02,22.45,108170.45762711864,59,9,2100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2019-01-02,2.74,106798.75,60,47,16300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RNEW3.SA,RNEW3,equity,RENOVA,ON      N2,BRRNEWACNOR8,2019-01-02,7.66,99750.61666666667,60,34,7200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRPG6.SA,CRPG6,equity,CRISTAL,PNB,BRCRPGACNPB1,2019-01-02,33.58,98977.36206896552,58,15,3000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2019-01-02,4.15,95762.33333333333,60,126,59100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RDNI3.SA,RDNI3,equity,RNI,ON      NM,BRRDNIACNOR9,2019-01-02,5.36,91665.0172413793,58,272,46600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRPN3.SA,TRPN3,equity,TARPON INV,ON      NM,BRTRPNACNOR0,2019-01-02,2.25,90096.83333333333,60,261,253200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BAHI3.SA,BAHI3,equity,BAHEMA,ON      MA,BRBAHIACNOR1,2019-01-02,130.01,87912.16071428571,56,6,600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2019-01-02,8.19,87152.59649122808,57,6,5200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ATOM3.SA,ATOM3,equity,ATOMPAR,ON,BRATOMACNOR1,2019-01-02,2.49,86101.31666666667,60,35,17400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRKM3.SA,BRKM3,equity,BRASKEM,ON      N1,BRBRKMACNOR1,2019-01-02,45.81,80981.9,60,10,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IDNT3.SA,IDNT3,equity,IDEIASNET,ON,BRIDNTACNOR5,2019-01-02,5.68,75575.68333333333,60,79,30300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTNM4.SA,CTNM4,equity,COTEMINAS,PN,BRCTNMACNPR6,2019-01-02,8.14,74524.61666666667,60,95,40900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CELP7.SA,CELP7,equity,CELPA,PNC,BRCELPACNPC7,2019-01-02,3.33,73377.75,24,2,600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON      N1,BRTRPLACNOR4,2019-01-02,68.21,71362.8947368421,38,5,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2019-01-02,2.68,69634.96296296296,54,10,2600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,INEP3.SA,INEP3,equity,INEPAR,ON,BRINEPACNOR1,2019-01-02,5.52,67115.81666666667,60,4,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CCXC3.SA,CCXC3,equity,CCX CARVAO,ON      NM,BRCCXCACNOR5,2019-01-02,3.57,64359.40677966102,59,19,6700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA EB,BRUNIPACNPA0,2019-01-02,37.52,64209.96078431373,51,1,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GPCP3.SA,GPCP3,equity,GPC PART,ON,BRGPCPACNOR4,2019-01-02,9.13,58167.57627118644,59,14,2300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2019-01-02,23.49,50230.15789473684,57,10,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON      N1,BRALPAACNOR0,2019-01-02,16.8,48991.480769230766,52,21,5500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENGI4.SA,ENGI4,equity,ENERGISA,PN      N2,BRENGIACNPR7,2019-01-02,7.36,48416.15517241379,58,34,10800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EMAE4.SA,EMAE4,equity,EMAE,PN,BREMAEACNPR1,2019-01-02,18.2,45130.509090909094,55,10,2900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2019-01-02,2.91,41082.0,58,6,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RAPT3.SA,RAPT3,equity,RANDON PART,ON      N1,BRRAPTACNOR7,2019-01-02,6.55,40286.51666666667,60,17,3200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2019-01-02,1.66,39326.53333333333,60,16,12900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2019-01-02,24.99,38480.510204081635,49,7,2400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRDE3.SA,CRDE3,equity,CR2,ON      NM,BRCRDEACNOR1,2019-01-02,19.98,36820.71929824561,57,6,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRIV4.SA,BRIV4,equity,ALFA INVEST,PN,BRBRIVACNPR3,2019-01-02,6.31,36796.47826086957,46,16,5700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2019-01-02,4.4,36045.08474576271,59,21,9500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2019-01-02,4.3,33590.153846153844,13,1,3800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HBTS5.SA,HBTS5,equity,HABITASUL,PNA,BRHBTSACNPA3,2019-01-02,10.0,33146.545454545456,22,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TAEE4.SA,TAEE4,equity,TAESA,PN  EJ  N2,BRTAEEACNPR6,2019-01-02,7.61,32694.366666666665,60,36,7000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2019-01-02,5.05,32103.929824561405,57,33,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,COCE3.SA,COCE3,equity,COELCE,ON,BRCOCEACNOR0,2019-01-02,39.9,30551.875,8,1,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BNBR3.SA,BNBR3,equity,NORD BRASIL,ON,BRBNBRACNOR8,2019-01-02,37.99,30053.433333333334,30,6,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2019-01-02,35.13,29901.06818181818,44,5,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MMXM3.SA,MMXM3,equity,MMX MINER,ON      NM,BRMMXMACNOR2,2019-01-02,2.22,27950.95,60,18,7300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENMA3B.SA,ENMA3B,equity,CEMAR,ON      MB,BRENMAACNOR5,2019-01-02,32.0,27854.666666666668,24,2,1000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2019-01-02,1.59,25847.48214285714,56,18,5000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2019-01-02,3.58,25687.352941176472,51,7,1700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2019-01-02,8.49,25077.214285714286,42,28,4600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2019-01-02,27.0,23757.352941176472,34,8,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CAMB4.SA,CAMB4,equity,CAMBUCI,PN,BRCAMBACNPR1,2019-01-02,28.99,23737.25581395349,43,4,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2019-01-02,6.94,23494.071428571428,56,12,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SLED3.SA,SLED3,equity,SARAIVA LIVR,ON      N2,BRSLEDACNOR0,2019-01-02,2.2,21870.340425531915,47,2,2000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN,BRTOYBACNPR1,2019-01-02,1.8,20795.57894736842,57,3,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TXRX4.SA,TXRX4,equity,TEX RENAUX,PN,BRTXRXACNPR0,2019-01-02,1.81,20260.809523809523,42,4,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENGI3.SA,ENGI3,equity,ENERGISA,ON      N2,BRENGIACNOR0,2019-01-02,8.6,19904.53448275862,58,39,6500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2019-01-02,3.27,18757.01724137931,58,42,50400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2019-01-02,8.0,17769.239130434784,46,3,300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2019-01-02,6.0,17721.241379310344,29,7,2600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TAEE3.SA,TAEE3,equity,TAESA,ON  EJ  N2,BRTAEEACNOR9,2019-01-02,8.95,17109.983333333334,60,26,4000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2019-01-02,2.28,15722.65306122449,49,5,1700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALUP4.SA,ALUP4,equity,ALUPAR,PN      N2,BRALUPACNPR5,2019-01-02,5.8,15456.293103448275,58,27,6600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CSRN5.SA,CSRN5,equity,COSERN,PNA,BRCSRNACNPA3,2019-01-02,16.4,14073.166666666666,6,3,800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
