decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2017-01-02,TOYB3.SA,TOYB3,equity,TECTOY,ON,BRTOYBACNOR4,2017-01-02,2.8,20406.14285714286,49,6,2500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2017-01-02,14.3,20002.188679245282,53,8,1700,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SGAS4.SA,SGAS4,equity,WLM IND COM,PN,BRSGASACNPR3,2017-01-02,2.56,19671.862068965518,58,6,700,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON      N1,BRALPAACNOR0,2017-01-02,8.72,17665.27659574468,47,9,1800,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BRIV4.SA,BRIV4,equity,ALFA INVEST,PN,BRBRIVACNPR3,2017-01-02,5.51,16378.42,50,7,4000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BTTL3.SA,BTTL3,equity,BATTISTELLA,ON,BRBTTLACNOR0,2017-01-02,9.9,16148.166666666666,12,7,2500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2017-01-02,10.8,15755.06976744186,43,2,900,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2017-01-02,2.69,15499.706896551725,58,13,6700,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2017-01-02,10.05,12808.88,25,2,200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PEAB4.SA,PEAB4,equity,PAR AL BAHIA,PN,BRPEABACNPR0,2017-01-02,35.0,12496.461538461539,26,3,300,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2017-01-02,1.75,11219.267857142857,56,3,2200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CSAB4.SA,CSAB4,equity,SEG AL BAHIA,PN,BRCSABACNPR8,2017-01-02,49.0,11075.142857142857,7,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CRPG6.SA,CRPG6,equity,CRISTAL,PNB,BRCRPGACNPB1,2017-01-02,5.85,10951.575,40,2,700,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2017-01-02,9.47,10618.5,34,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ELEK4.SA,ELEK4,equity,ELEKEIROZ,PN,BRELEKACNPR2,2017-01-02,4.25,10073.652173913044,23,1,500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TXRX4.SA,TXRX4,equity,TEX RENAUX,PN,BRTXRXACNPR0,2017-01-02,2.3,9779.85,20,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2017-01-02,1.47,9454.945454545454,55,3,300,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2017-01-02,4.18,8601.387096774193,31,1,200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2017-01-02,2.85,7506.64,25,1,2000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TIET3.SA,TIET3,equity,AES TIETE E,ON      N2,BRTIETACNOR0,2017-01-02,3.07,6972.1578947368425,57,4,400,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2017-01-02,2.33,6478.9047619047615,42,2,400,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2017-01-02,7.9,6390.166666666667,30,2,600,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CREM3.SA,CREM3,equity,CREMER,ON,BRCREMACNOR2,2017-01-02,8.6,6208.272727272727,22,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ENGI3.SA,ENGI3,equity,ENERGISA,ON      N2,BRENGIACNOR0,2017-01-02,3.9,5491.64705882353,34,2,200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2017-01-02,276.99,5368.159259259259,27,7,30,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2017-01-02,1.85,5258.673469387755,49,6,1000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,INEP3.SA,INEP3,equity,INEPAR,ON,BRINEPACNOR1,2017-01-02,3.85,4742.0,30,5,500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2017-01-02,2.05,4552.333333333333,45,1,200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RNEW12.SA,RNEW12,equity,RENOVA,DIR UNT N2,BRRNEWD03M18,2017-01-02,0.75,4485.25,4,17,7400,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ELPL3.SA,ELPL3,equity,ELETROPAULO,ON      N2,BRELPLACNOR9,2017-01-02,29.99,4264.285714285715,7,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EJ,BRBEESACNPR6,2017-01-02,2.65,3894.433962264151,53,1,400,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BRKM6.SA,BRKM6,equity,BRASKEM,PNB     N1,BRBRKMACNPB2,2017-01-02,50.0,3574.375,8,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2017-01-02,1.85,3533.057142857143,35,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2017-01-02,3.18,3378.6315789473683,19,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SPRI3.SA,SPRI3,equity,SPRINGER,ON,BRSPRIACNOR2,2017-01-02,11.9,3176.1428571428573,14,4,400,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ITEC3.SA,ITEC3,equity,ITAUTEC,ON,BRITECACNOR6,2017-01-02,27.75,2775.0,1,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CELP7.SA,CELP7,equity,CELPA,PNC,BRCELPACNPC7,2017-01-02,2.35,2702.6666666666665,3,4,2900,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2017-01-02,57.63,194249775.81166667,60,2851,828980,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2017-01-02,101.99,8329943.201666667,60,104,108960,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2017-01-02,59.66,7656396.408,50,2,48500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2017-01-02,78.64,2337773.0133333337,60,12,290,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2017-01-02,59.37,1896031.874576271,59,23,13150,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2017-01-02,74.67,585929.8389830509,59,2,7500,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2017-01-02,54.0,316767.325,60,25,2090,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2017-01-02,61.0,150947.41666666666,60,1,5000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2017-01-02,100.5,143790.736,60,2,26,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2017-01-02,66.7,128357.53148148149,54,19,7730,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2017-01-02,32.65,99661.09333333332,60,20,6000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2017-01-02,23.75,61125.228333333325,60,3,380,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2017-01-02,0.05,39689.80685185185,54,1,1000000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2017-01-02,41.3,27221.033333333333,60,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2017-01-02,24.47,25587.363157894735,57,4,310,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2017-01-02,48.5,21098.169491525423,59,7,280,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FNOR11.SA,FNOR11,etf,FINOR,CI *,BRFNORCTF013,2017-01-02,0.16,8653.518490566037,53,18,94512000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2017-01-02,0.1,5737.2972972972975,37,3,24000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FSTU11.SA,FSTU11,etf,FISET TUR,CI,BRFSTUCTF015,2017-01-02,0.16,1580.0,30,2,2000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FSPE11.SA,FSPE11,etf,FISET PESCA,CI,BRFSPECTF017,2017-01-02,0.13,963.1578947368421,19,7,21000,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2017-01-02,96.75,2867720.2156666666,60,249,9707,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2017-01-02,113.22,2616976.041333333,60,168,13914,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2017-01-02,124.2,2429437.467333333,60,158,6080,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2017-01-02,141.31,1670088.4806666668,60,282,12480,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  ER,BRHGBSCTF000,2017-01-02,2024.0,1315145.0241666667,60,22,91,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2017-01-02,340.0,1151151.381724138,58,6,112,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2017-01-02,98.0,916045.8091666666,60,56,3786,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2017-01-02,1246.0,895262.7705,60,65,347,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2017-01-02,118.5,710836.4466666667,60,88,3134,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2017-01-02,115.49,663249.91,60,9,83,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2017-01-02,1100.0,463757.44616666663,60,36,183,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,KNIP11.SA,KNIP11,fii,FII KINEA IP,CI  ER,BRKNIPCTF001,2017-01-02,111.5,424541.39929824567,57,1,50,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2017-01-02,1230.0,385991.4535,60,40,277,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FEXC11B.SA,FEXC11B,fii,FII EXCELLEN,CI      MB,BRFEXCCTF007,2017-01-02,107.25,372003.7048333333,60,139,5459,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BCFF11B.SA,BCFF11B,fii,FII BC FFII,CI      MB,BRBCFFCTF000,2017-01-02,69.01,352912.7186666667,60,27,1638,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2017-01-02,5298.0,309044.77020408167,49,2,5,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI,BRTBOFCTF006,2017-01-02,63.4,304301.44166666665,60,18,961,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2017-01-02,122.38,297088.107,60,41,737,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2017-01-02,65.43,292563.3,60,32,745,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HTMX11B.SA,HTMX11B,fii,FII HOTEL MX,CI  ER  MB,BRHTMXCTF000,2017-01-02,118.5,291392.9203333333,60,91,1310,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2017-01-02,80.0,281357.20650000003,60,40,1288,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2017-01-02,90.15,249514.5385,60,41,1228,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2017-01-02,118.61,235789.3615,60,19,379,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2017-01-02,79.8,225820.19516666667,60,28,1804,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HGJH11.SA,HGJH11,fii,FII CSHGJHSF,CI  ER,BRHGJHCTF006,2017-01-02,1200.0,210572.65366666668,60,44,111,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,XPGA11.SA,XPGA11,fii,FII XP GAIA,CI  ER,BRXPGACTF005,2017-01-02,98.8,196262.76733333332,60,53,2491,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,EDGA11B.SA,EDGA11B,fii,FII GALERIA,CI  ER  MB,BREDGACTF001,2017-01-02,51.3,188100.47850000003,60,36,1342,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2017-01-02,80.5,167793.3756666667,60,53,1138,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2017-01-02,59.15,166147.86533333332,60,46,1968,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2017-01-02,87.2,163268.13133333335,60,21,959,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2017-01-02,51.8,160053.46450000003,60,64,3275,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2017-01-02,1995.0,157366.67733333335,60,24,54,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,THRA11B.SA,THRA11B,fii,FII BM THERA,CI      MB,BRTHRACTF007,2017-01-02,79.0,152369.08368421052,57,5,128,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2017-01-02,2420.0,144506.74783333333,60,25,60,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2017-01-02,134.6,142072.5006666667,60,21,260,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FCFL11B.SA,FCFL11B,fii,FII CAMPUSFL,CI      MB,BRFCFLCTF009,2017-01-02,1751.0,141608.47149999999,60,6,18,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2017-01-02,100.0,137334.585,58,6,422,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2017-01-02,64.99,133886.27016666665,60,25,847,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CEOC11B.SA,CEOC11B,fii,FII CEO CCP,CI      MB,BRCEOCCTF003,2017-01-02,67.67,127581.86135593221,59,2,14,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2017-01-02,104.1,112902.53183333334,60,41,2680,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2017-01-02,930.0,109197.9569090909,55,1,1,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,NSLU11B.SA,NSLU11B,fii,FII LOURDES,CI  ER  MB,BRNSLUCTF008,2017-01-02,197.35,108931.06216666667,60,12,136,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI,BRFFCICTF005,2017-01-02,1.66,100044.44783333334,60,34,24533,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2017-01-02,33.02,98304.0895,60,20,280,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2017-01-02,169.0,91644.61016666667,60,13,137,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ALMI11B.SA,ALMI11B,fii,FII TORRE AL,CI  ER  MB,BRALMICTF003,2017-01-02,1799.0,89894.75678571429,56,30,52,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2017-01-02,1005.0,86024.62421052632,57,15,265,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI,BRTRXLCTF001,2017-01-02,58.49,83210.74183333333,60,17,750,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FAED11B.SA,FAED11B,fii,FII ANH EDUC,CI      MB,BRFAEDCTF003,2017-01-02,198.47,82274.65166666666,60,27,398,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FOFT11.SA,FOFT11,fii,FII CSHGFOFT,CI  ER,BRFOFTCTF007,2017-01-02,770.0,79355.66222222222,36,1,1,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2017-01-02,70.15,74128.36596491229,57,79,5676,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,GRLV11.SA,GRLV11,fii,FII LOUVEIRA,CI  ER,BRGRLVCTF002,2017-01-02,900.0,73275.13452830189,53,2,30,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2017-01-02,192.18,68147.30228070176,57,5,20,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2017-01-02,869.9,66552.83527272727,55,7,17,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2017-01-02,1019.0,65119.93017857143,56,7,21,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,JRDM11B.SA,JRDM11B,fii,FII SHOPJSUL,CI      MB,BRJRDMCTF002,2017-01-02,73.2,64564.076,60,2,20,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2017-01-02,21.28,60289.27533333333,60,15,882,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2017-01-02,86.99,54843.743214285714,56,3,50,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2017-01-02,105.49,43240.27388888889,54,2,11,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MAXR11B.SA,MAXR11B,fii,FII MAX RET,CI      MB,BRMAXRCTF009,2017-01-02,1580.0,42713.2172972973,37,1,2,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CNES11B.SA,CNES11B,fii,FII CENESP,CI  ER  MB,BRCNESCTF001,2017-01-02,96.9,41847.845357142854,56,5,169,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2017-01-02,480.0,41470.80210526316,57,1,1,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FLRP11B.SA,FLRP11B,fii,FII FLORIPA,CI  ER  MB,BRFLRPCTF006,2017-01-02,841.0,39869.47791666666,48,6,108,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ER,BRPLRICTF000,2017-01-02,106.0,32654.719019607845,51,2,10,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,GWIR11.SA,GWIR11,fii,FII GWI RI,CI  ER,BRGWIRCTF022,2017-01-02,255.0,31029.50729166667,48,1,2,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FIXX11.SA,FIXX11,fii,FII FATORFIX,CI  ER,BRFIXXCTF004,2017-01-02,89.94,30201.525862068964,58,2,16,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
