decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2018-01-02,WALM34.SA,WALM34,bdr,WAL MART,DRN,BRWALMBDR005,2018-01-02,80.83,80751.6875,48,2,1400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PFIZ34.SA,PFIZ34,bdr,PFIZER,DRN,BRPFIZBDR006,2018-01-02,118.94,71582.40816326531,49,2,800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EXXO34.SA,EXXO34,bdr,EXXON MOBIL,DRN,BREXXOBDR006,2018-01-02,69.5,64201.018867924526,53,2,2500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,COCA34.SA,COCA34,bdr,COCA COLA,DRN,BRCOCABDR002,2018-01-02,149.5,40446.8,20,1,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VERZ34.SA,VERZ34,bdr,VERIZON,DRN,BRVERZBDR008,2018-01-02,174.5,36091.954545454544,22,1,500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GEOO34.SA,GEOO34,bdr,GE,DRN ED,BRGEOOBDR000,2018-01-02,58.65,28032.054054054053,37,4,1300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VALE3.SA,VALE3,equity,VALE,ON  EJ  NM,BRVALEACNOR0,2018-01-02,41.72,668672869.1666666,60,29160,14156500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PETR4.SA,PETR4,equity,PETROBRAS,PN,BRPETRACNPR6,2018-01-02,16.55,598019339.3,60,40660,33461800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ITUB4.SA,ITUB4,equity,ITAUUNIBANCO,PN  ED  N1,BRITUBACNPR1,2018-01-02,43.88,442687631.4166667,60,30810,11100600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBDC4.SA,BBDC4,equity,BRADESCO,PN  EJ  N1,BRBBDCACNPR8,2018-01-02,34.6,321804356.28333336,60,21446,8420600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ABEV3.SA,ABEV3,equity,AMBEV S/A,ON  EJ,BRABEVACNOR1,2018-01-02,21.69,300264913.55,60,33607,12717900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBAS3.SA,BBAS3,equity,BRASIL,ON      NM,BRBBASACNOR3,2018-01-02,32.93,278733762.71666664,60,22561,9178100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BVMF3.SA,BVMF3,equity,B3,ON  EJ  NM,BRBVMFACNOR3,2018-01-02,22.91,209952723.41666666,60,34310,9671100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,USIM5.SA,USIM5,equity,USIMINAS,PNA     N1,BRUSIMACNPA6,2018-01-02,9.6,179300758.01666668,60,13676,13896700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ITSA4.SA,ITSA4,equity,ITAUSA,PN  EJ  N1,BRITSAACNPR7,2018-01-02,11.03,164305865.65,60,21523,12764500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MGLU3.SA,MGLU3,equity,MAGAZ LUIZA,ON  EJ  NM,BRMGLUACNOR2,2018-01-02,79.3,158774691.08333334,60,7384,1857100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRDT3.SA,BRDT3,equity,PETROBRAS BR,ON      NM,BRBRDTACNOR1,2018-01-02,17.23,147013210.1,10,6283,3689600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KROT3.SA,KROT3,equity,KROTON,ON      NM,BRKROTACNOR9,2018-01-02,18.34,141046645.83333334,60,11114,5396400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PETR3.SA,PETR3,equity,PETROBRAS,ON,BRPETRACNOR9,2018-01-02,17.33,130744815.45,60,12155,4488000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CIEL3.SA,CIEL3,equity,CIELO,ON  EJ  NM,BRCIELACNOR3,2018-01-02,24.09,130654144.51666667,60,15201,3755100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RAIL3.SA,RAIL3,equity,RUMO S.A.,ON      NM,BRRAILACNOR9,2018-01-02,12.99,126254524.9,60,15801,10298500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRFS3.SA,BRFS3,equity,BRF SA,ON      NM,BRBRFSACNOR8,2018-01-02,37.27,118698587.91666667,60,10475,2341100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CCRO3.SA,CCRO3,equity,CCR SA,ON      NM,BRCCROACNOR2,2018-01-02,16.56,115197258.58333333,60,19003,5598900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LREN3.SA,LREN3,equity,LOJAS RENNER,ON  EJ  NM,BRLRENACNOR1,2018-01-02,35.35,111224922.88333334,60,13400,2273500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GGBR4.SA,GGBR4,equity,GERDAU,PN      N1,BRGGBRACNPR8,2018-01-02,12.97,108984332.06666666,60,17860,8563500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIBR3.SA,FIBR3,equity,FIBRIA,ON      NM,BRFIBRACNOR9,2018-01-02,48.08,105239745.18333334,60,6113,1158800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ESTC3.SA,ESTC3,equity,ESTACIO PART,ON      NM,BRESTCACNOR5,2018-01-02,33.87,100104717.3,60,11429,2677200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBSE3.SA,BBSE3,equity,BBSEGURIDADE,ON      NM,BRBBSEACNOR5,2018-01-02,28.7,97760226.15,60,7792,1901000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LAME4.SA,LAME4,equity,LOJAS AMERIC,PN      N1,BRLAMEACNPR6,2018-01-02,16.6,96369661.9,60,26928,17947300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RADL3.SA,RADL3,equity,RAIADROGASIL,ON      NM,BRRADLACNOR0,2018-01-02,90.45,93004641.06666666,60,5729,885400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,UGPA3.SA,UGPA3,equity,ULTRAPAR,ON      NM,BRUGPAACNOR8,2018-01-02,76.97,91856774.7,60,7245,1098300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VIVT4.SA,VIVT4,equity,TELEF BRASIL,PN  EJ,BRVIVTACNPR7,2018-01-02,49.01,87948920.01666667,60,10479,1767400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CSNA3.SA,CSNA3,equity,SID NACIONAL,ON,BRCSNAACNOR6,2018-01-02,8.68,87225482.63333334,60,14477,9540800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GOAU4.SA,GOAU4,equity,GERDAU MET,PN      N1,BRGOAUACNPR8,2018-01-02,6.05,83450809.41666667,60,24330,19573400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JBSS3.SA,JBSS3,equity,JBS,ON      NM,BRJBSSACNOR8,2018-01-02,10.1,80837411.86666666,60,17006,11417100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRML3.SA,BRML3,equity,BR MALLS PAR,ON      NM,BRBRMLACNOR9,2018-01-02,12.4,77848893.06666666,60,27600,7511700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ITSA3.SA,ITSA3,equity,ITAUSA,ON  EJ  N1,BRITSAACNOR0,2018-01-02,10.94,76691599.88333334,60,679,125800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RENT3.SA,RENT3,equity,LOCALIZA,ON      NM,BRRENTACNOR4,2018-01-02,22.76,76150458.4,60,10570,2135000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRKM5.SA,BRKM5,equity,BRASKEM,PNA     N1,BRBRKMACNPA4,2018-01-02,43.86,75571864.61666666,60,8986,1898000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BKBR3.SA,BKBR3,equity,BK BRASIL,ON      NM,BRBKBRACNOR4,2018-01-02,17.72,70816396.33333333,9,4385,1393900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EMBR3.SA,EMBR3,equity,EMBRAER,ON  EJ  NM,BREMBRACNOR4,2018-01-02,20.52,69777398.93333334,60,13130,3813300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VVAR11.SA,VVAR11,equity,VIAVAREJO,UNT     N2,BRVVARCDAM10,2018-01-02,24.1,69403795.23333333,60,11575,2085300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CMIG4.SA,CMIG4,equity,CEMIG,PN      N1,BRCMIGACNPR3,2018-01-02,6.96,69013704.36666666,60,15789,7373100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HYPE3.SA,HYPE3,equity,HYPERMARCAS,ON  EJ  NM,BRHYPEACNOR0,2018-01-02,35.95,68056042.5,60,7903,1166200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EQTL3.SA,EQTL3,equity,EQUATORIAL,ON      NM,BREQTLACNOR0,2018-01-02,65.72,65990437.45,60,3594,586800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,QUAL3.SA,QUAL3,equity,QUALICORP,ON  ED  NM,BRQUALACNOR6,2018-01-02,30.76,64898829.7,60,16612,2594500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CRFB3.SA,CRFB3,equity,CARREFOUR BR,ON      NM,BRCRFBACNOR2,2018-01-02,15.49,60612136.7,60,9953,1956400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PCAR4.SA,PCAR4,equity,P.ACUCAR-CBD,PN      N1,BRPCARACNPR0,2018-01-02,77.91,59445746.43333333,60,3320,547200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SANB11.SA,SANB11,equity,SANTANDER BR,UNT,BRSANBCDAM13,2018-01-02,32.73,58966415.06666667,60,5858,1257900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FLRY3.SA,FLRY3,equity,FLEURY,ON      NM,BRFLRYACNOR5,2018-01-02,29.7,57603254.516666666,60,8770,2146900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SUZB3.SA,SUZB3,equity,SUZANO PAPEL,ON      NM,BRSUZBACNOR0,2018-01-02,18.79,56904792.333333336,33,9764,2119900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ELET3.SA,ELET3,equity,ELETROBRAS,ON      N1,BRELETACNOR6,2018-01-02,18.79,56471594.833333336,60,7692,2747100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SMLS3.SA,SMLS3,equity,SMILES,ON      NM,BRSMLSACNOR1,2018-01-02,78.49,56227881.80434783,46,3623,829000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MULT3.SA,MULT3,equity,MULTIPLAN,ON  EJ  N2,BRMULTACNOR5,2018-01-02,72.25,54192466.61666667,60,3498,745400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBDC3.SA,BBDC3,equity,BRADESCO,ON  EJ  N1,BRBBDCACNOR1,2018-01-02,32.28,54154716.416666664,60,7513,1366900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TAEE11.SA,TAEE11,equity,TAESA,UNT EJ  N2,BRTAEECDAM10,2018-01-02,21.46,52825698.35,60,4103,638700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ITUB3.SA,ITUB3,equity,ITAUUNIBANCO,ON  ED  N1,BRITUBACNOR4,2018-01-02,38.48,51429284.88333333,60,1205,342300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CSAN3.SA,CSAN3,equity,COSAN,ON      NM,BRCSANACNOR6,2018-01-02,42.55,50408630.35,60,4505,871700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SBSP3.SA,SBSP3,equity,SABESP,ON      NM,BRSBSPACNOR5,2018-01-02,34.6,49399104.4,60,5571,807800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BTOW3.SA,BTOW3,equity,B2W DIGITAL,ON      NM,BRBTOWACNOR8,2018-01-02,20.0,48832344.0,60,4169,1390600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRAP4.SA,BRAP4,equity,BRADESPAR,PN  EJ  N1,BRBRAPACNPR2,2018-01-02,29.62,46250910.68333333,60,6087,1383500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MRVE3.SA,MRVE3,equity,MRV,ON      NM,BRMRVEACNOR2,2018-01-02,15.13,44601048.06666667,60,6522,2159800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,WEGE3.SA,WEGE3,equity,WEG,ON      NM,BRWEGEACNOR0,2018-01-02,25.02,43315219.666666664,60,9646,1851100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CVCB3.SA,CVCB3,equity,CVC BRASIL,ON  EJ  NM,BRCVCBACNOR1,2018-01-02,49.88,41620552.85,60,4527,866700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,NATU3.SA,NATU3,equity,NATURA,ON  EJ  NM,BRNATUACNOR6,2018-01-02,32.3,41343314.583333336,60,5549,1216600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KLBN11.SA,KLBN11,equity,KLABIN S/A,UNT     N2,BRKLBNCDAM18,2018-01-02,18.2,39925333.13333333,60,6261,1608700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CPFE3.SA,CPFE3,equity,CPFL ENERGIA,ON      NM,BRCPFEACNOR0,2018-01-02,19.43,38742002.983333334,60,2804,744000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ELET6.SA,ELET6,equity,ELETROBRAS,PNB     N1,BRELETACNPB7,2018-01-02,21.84,37653839.45,60,3602,1274400,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,IGTA3.SA,IGTA3,equity,IGUATEMI,ON      NM,BRIGTAACNOR5,2018-01-02,40.16,35801165.71666667,60,7073,1472300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGTX3.SA,HGTX3,equity,CIA HERING,ON      NM,BRHGTXACNOR9,2018-01-02,25.77,35479769.2,60,4009,688200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TIMP3.SA,TIMP3,equity,TIM PART S/A,ON      NM,BRTIMPACNOR1,2018-01-02,13.2,34504691.21666667,60,12344,3988800,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SAPR11.SA,SAPR11,equity,SANEPAR,UNT EJ  N2,BRSAPRCDAM13,2018-01-02,58.99,33582909.74074074,27,2534,745100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EGIE3.SA,EGIE3,equity,ENGIE BRASIL,ON      NM,BREGIEACNOR9,2018-01-02,35.72,30495681.483333334,60,2821,530900,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ECOR3.SA,ECOR3,equity,ECORODOVIAS,ON      NM,BRECORACNOR8,2018-01-02,12.46,29838480.75,60,8538,1639200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CPLE6.SA,CPLE6,equity,COPEL,PNB EJ  N1,BRCPLEACNPB9,2018-01-02,24.1,28933895.016666666,60,3194,623600,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ENBR3.SA,ENBR3,equity,ENERGIAS BR,ON  EJ  NM,BRENBRACNOR2,2018-01-02,14.2,28649324.75,60,7184,1986300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GOLL4.SA,GOLL4,equity,GOL,PN      N2,BRGOLLACNPR4,2018-01-02,15.19,28217259.033333335,60,3755,1397700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,IRBR3.SA,IRBR3,equity,IRBBRASIL RE,ON      NM,BRIRBRACNOR4,2018-01-02,33.71,28093234.15,60,2033,582500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CYRE3.SA,CYRE3,equity,CYRELA REALT,ON      NM,BRCYREACNOR7,2018-01-02,13.32,27993432.633333333,60,7657,1827500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
